id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaodefluente;val_vazaonatural;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/07/2021 00:00:00;74;5;99;3336;3751;0;3751;2874;1704;-9;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/07/2021 00:00:00;74;5;99;3110;3041;0;3041;2830;1670;-8;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/07/2021 00:00:00;74;5;99;3047;3047;0;3047;2784;1636;-8;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/07/2021 00:00:00;74;5;99;3138;3483;0;3483;2717;1584;-8;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/07/2021 00:00:00;74;5;99;3105;3795;0;3795;2678;1560;-8;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/07/2021 00:00:00;74;5;98;2961;3995;0;3995;2624;1519;-7;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/07/2021 00:00:00;74;5;98;2925;3820;0;3820;2548;1453;-7;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/07/2021 00:00:00;74;5;98;2804;4658;0;4658;2472;1386;-7;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/07/2021 00:00:00;74;5;98;2767;3795;0;3795;2422;1347;-7;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/07/2021 00:00:00;74;5;98;2731;3073;0;3073;2373;1314;-7;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/07/2021 00:00:00;74;5;97;2716;3058;0;3058;2312;1270;-8;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/07/2021 00:00:00;74;4;97;2689;2689;0;2689;2267;1240;-8;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/07/2021 00:00:00;74;5;97;2484;3031;0;3031;2232;1215;-8;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/07/2021 00:00:00;74;5;97;2508;3328;0;3328;2209;1197;-8;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/07/2021 00:00:00;74;5;97;2503;3322;0;3322;2188;1175;-8;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/07/2021 00:00:00;74;4;97;2537;2673;0;2673;2202;1191;-9;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/07/2021 00:00:00;74;4;97;2537;2605;0;2605;2180;1175;-9;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/07/2021 00:00:00;74;4;97;2539;2539;0;2539;2145;1149;-9;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/07/2021 00:00:00;74;5;97;2430;3452;0;3452;2115;1131;-9;102
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/07/2021 00:00:00;74;5;96;2384;3745;0;3745;2081;1107;-10;102
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/07/2021 00:00:00;73;5;96;2461;3819;0;3819;2064;1095;-10;102
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/07/2021 00:00:00;73;4;96;2422;2761;0;2761;2070;1102;-10;102
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;31/07/2021 00:00:00;73;4;96;2477;2545;0;2545;2076;1106;-10;102
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/08/2021 00:00:00;73;5;96;2456;3134;0;3134;2042;1072;-10;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/08/2021 00:00:00;73;4;96;2399;3144;0;3144;1999;1032;-10;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/08/2021 00:00:00;73;4;96;2288;2762;0;2762;1956;993;-11;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/08/2021 00:00:00;73;5;95;2227;3174;0;3174;1914;953;-11;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/08/2021 00:00:00;73;5;95;2283;3161;0;3161;1869;914;-11;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/08/2021 00:00:00;73;4;95;2249;2721;0;2721;1846;897;-11;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/08/2021 00:00:00;73;4;95;2196;2668;0;2668;1837;894;-11;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/08/2021 00:00:00;73;4;95;2196;2533;0;2533;1820;888;-10;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/08/2021 00:00:00;73;5;95;2204;3079;0;3079;1785;866;-10;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/08/2021 00:00:00;73;5;94;2250;3393;0;3393;1763;857;-10;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/08/2021 00:00:00;73;5;94;2146;3422;0;3422;1748;853;-10;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/08/2021 00:00:00;73;5;94;2147;3555;0;3555;1732;850;-9;105
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/08/2021 00:00:00;73;5;94;2166;3304;0;3304;1685;818;-9;105
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/08/2021 00:00:00;73;5;93;2161;3832;0;3832;1668;815;-8;105
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/08/2021 00:00:00;73;5;93;2042;3176;0;3176;1647;807;-7;105
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/08/2021 00:00:00;73;5;93;2061;3393;0;3393;1619;791;-7;105
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/08/2021 00:00:00;73;5;93;2026;2957;0;2957;1584;765;-6;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/08/2021 00:00:00;73;5;92;1998;3592;0;3592;1562;750;-5;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/08/2021 00:00:00;73;5;92;1934;3459;0;3459;1539;732;-4;104
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/08/2021 00:00:00;73;5;91;1882;3536;0;3536;1512;710;-3;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/08/2021 00:00:00;73;5;91;1887;3208;0;3208;1474;676;-2;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/08/2021 00:00:00;73;4;91;1848;2706;0;2706;1442;649;-1;103
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/08/2021 00:00:00;73;5;90;1790;4292;0;4292;1410;623;0;102
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/08/2021 00:00:00;73;5;90;1779;4274;0;4274;1389;610;1;102
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/08/2021 00:00:00;73;5;89;1733;4089;0;4089;1381;611;2;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/08/2021 00:00:00;73;5;89;1803;3631;0;3631;1384;620;3;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/08/2021 00:00:00;72;5;89;1847;2890;0;2890;1372;612;4;101
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/08/2021 00:00:00;72;5;88;1876;2918;0;2918;1375;616;6;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/08/2021 00:00:00;72;4;88;1816;2791;0;2791;1425;663;7;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/08/2021 00:00:00;72;4;88;1867;2841;0;2841;1498;735;8;100
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;31/08/2021 00:00:00;72;4;88;2150;2928;0;2928;1575;809;9;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/09/2021 00:00:00;72;4;88;2278;2667;0;2667;1662;898;11;99
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/09/2021 00:00:00;72;5;88;2280;3057;0;3057;1724;961;12;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/09/2021 00:00:00;72;5;87;2261;4201;0;4201;1699;939;13;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/09/2021 00:00:00;72;5;87;2172;3011;0;3011;1634;870;14;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/09/2021 00:00:00;72;4;87;2153;2734;0;2734;1573;800;16;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/09/2021 00:00:00;72;5;87;2169;3007;0;3007;1526;742;17;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/09/2021 00:00:00;72;5;86;2178;3401;0;3401;1509;719;18;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/09/2021 00:00:00;72;5;86;2194;3608;0;3608;1510;721;19;96
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/09/2021 00:00:00;72;5;86;2281;3692;0;3692;1525;744;20;96
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/09/2021 00:00:00;72;5;85;2247;4039;0;4039;1522;753;21;95
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/09/2021 00:00:00;72;5;85;2227;4079;0;4079;1511;747;22;95
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/09/2021 00:00:00;72;5;85;2142;3098;0;3098;1511;744;23;95
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/09/2021 00:00:00;72;5;84;2109;4780;0;4780;1507;726;23;94
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/09/2021 00:00:00;72;5;84;2119;4528;0;4528;1485;690;24;94
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/09/2021 00:00:00;72;5;83;1993;3573;0;3573;1462;658;25;94
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/09/2021 00:00:00;72;4;83;2054;2559;0;2559;1455;652;25;91
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/09/2021 00:00:00;72;5;83;2108;3558;0;3558;1425;631;26;89
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/09/2021 00:00:00;72;5;83;2257;3641;0;3641;1396;621;26;87
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/09/2021 00:00:00;72;4;82;2246;2435;0;2435;1381;628;27;85
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/09/2021 00:00:00;72;5;82;2184;4317;0;4317;1362;633;27;83
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/09/2021 00:00:00;71;5;82;2168;3608;0;3608;1315;610;27;81
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/09/2021 00:00:00;71;5;81;1983;3420;0;3420;1257;574;27;79
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/09/2021 00:00:00;71;5;81;1876;3372;0;3372;1212;546;28;77
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/09/2021 00:00:00;71;5;81;1757;3560;0;3560;1174;518;28;75
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/09/2021 00:00:00;71;4;80;1696;2627;0;2627;1182;531;28;73
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/09/2021 00:00:00;71;5;80;1654;2831;0;2831;1216;566;28;71
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/09/2021 00:00:00;71;5;80;1739;3779;0;3779;1291;637;28;69
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/09/2021 00:00:00;71;5;79;1772;4113;0;4113;1379;718;28;67
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/09/2021 00:00:00;71;5;79;1894;4533;0;4533;1476;802;28;65
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/09/2021 00:00:00;71;5;78;2031;3744;0;3744;1555;863;27;63
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/10/2021 00:00:00;71;5;78;2135;3721;0;3721;1616;896;27;61
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/10/2021 00:00:00;71;5;78;2164;3807;0;3807;1655;896;27;59
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/10/2021 00:00:00;71;4;77;1994;2905;0;2905;1685;879;27;57
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/10/2021 00:00:00;71;5;77;1863;4950;0;4950;1688;841;27;55
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/10/2021 00:00:00;71;6;76;1763;5435;0;5435;1662;784;27;52
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/10/2021 00:00:00;71;5;75;1651;5062;0;5062;1637;742;27;50
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/10/2021 00:00:00;70;6;74;1562;6079;0;6079;1589;694;27;48
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/10/2021 00:00:00;70;6;73;1552;6093;0;6093;1530;650;26;46
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/10/2021 00:00:00;70;5;73;1524;3342;0;3342;1485;623;26;44
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/10/2021 00:00:00;70;5;72;1510;3672;0;3672;1447;597;26;42
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/10/2021 00:00:00;70;6;71;1499;6260;0;6260;1422;573;26;40
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/10/2021 00:00:00;70;6;70;1424;5283;0;5283;1429;573;26;38
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/10/2021 00:00:00;70;6;69;1438;6408;0;6408;1440;574;26;36
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/10/2021 00:00:00;69;6;68;1565;5529;0;5529;1450;570;26;34
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/10/2021 00:00:00;69;6;67;1676;7176;0;7176;1492;594;26;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/10/2021 00:00:00;69;5;67;1762;3211;0;3211;1550;630;26;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/10/2021 00:00:00;69;5;67;1894;3006;0;3006;1635;682;27;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/10/2021 00:00:00;69;5;66;1989;5365;0;5365;1776;774;27;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/10/2021 00:00:00;69;6;65;2111;6286;0;6286;1995;936;27;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/10/2021 00:00:00;69;6;64;2226;7125;0;7125;2223;1109;27;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/10/2021 00:00:00;69;7;63;2636;8023;0;8023;2428;1269;27;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/10/2021 00:00:00;68;7;61;2967;8083;0;8083;2592;1405;28;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/10/2021 00:00:00;68;6;61;3202;6688;0;6688;2702;1509;28;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/10/2021 00:00:00;68;6;60;3314;4523;0;4523;2745;1553;29;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/10/2021 00:00:00;68;6;60;3206;6084;0;6084;2749;1553;29;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/10/2021 00:00:00;68;6;59;3028;6356;0;6356;2726;1517;29;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/10/2021 00:00:00;68;6;58;2748;5125;0;5125;2663;1430;30;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/10/2021 00:00:00;68;6;58;2559;6154;0;6154;2588;1319;30;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/10/2021 00:00:00;68;6;57;2424;6499;0;6499;2513;1207;31;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/10/2021 00:00:00;67;6;56;2450;5181;0;5181;2467;1130;31;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;31/10/2021 00:00:00;67;5;56;2562;4173;0;4173;2474;1116;31;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/11/2021 00:00:00;67;5;55;2767;4873;0;4873;2612;1237;32;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/11/2021 00:00:00;67;6;55;2911;6002;0;6002;2766;1374;32;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/11/2021 00:00:00;67;7;54;3259;8448;0;8448;2921;1521;33;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/11/2021 00:00:00;67;7;52;3397;8529;0;8529;3139;1748;33;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/11/2021 00:00:00;67;7;51;3795;8390;0;8390;3406;2020;33;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/11/2021 00:00:00;66;7;51;4597;8193;0;8193;3628;2210;33;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/11/2021 00:00:00;66;6;51;5014;5157;0;5157;3866;2369;34;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/11/2021 00:00:00;66;7;50;5063;9436;0;9436;4195;2564;34;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/11/2021 00:00:00;66;8;49;4839;9314;0;9314;4492;2677;34;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/11/2021 00:00:00;66;8;47;4965;10562;0;10562;4765;2738;34;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/11/2021 00:00:00;66;8;46;4930;10010;0;10010;5040;2817;33;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/11/2021 00:00:00;65;7;45;4863;9444;0;9444;5339;2932;33;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/11/2021 00:00:00;65;8;44;5165;10169;0;10169;5604;3015;33;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/11/2021 00:00:00;65;7;43;5524;8693;0;8693;5873;3087;33;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/11/2021 00:00:00;65;8;42;5895;10820;0;10820;6156;3164;32;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/11/2021 00:00:00;65;7;42;5962;9496;0;9496;6340;3147;32;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/11/2021 00:00:00;64;8;40;6013;11029;0;11029;6489;3120;32;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/11/2021 00:00:00;64;8;39;6029;11189;0;11189;6615;3097;31;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/11/2021 00:00:00;64;8;38;6231;10898;0;10898;6772;3124;30;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/11/2021 00:00:00;64;8;37;6649;10425;0;10425;6924;3145;30;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/11/2021 00:00:00;64;7;37;7260;8926;0;8926;7058;3155;29;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/11/2021 00:00:00;63;8;36;7501;11018;0;11018;7151;3162;29;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/11/2021 00:00:00;63;8;35;7325;11299;0;11299;7188;3207;28;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/11/2021 00:00:00;63;8;35;7177;10545;0;10545;7089;3193;27;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/11/2021 00:00:00;63;8;34;7404;10020;0;10020;6909;3127;26;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/11/2021 00:00:00;63;8;33;7515;10312;0;10312;6852;3150;26;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/11/2021 00:00:00;63;8;33;7558;10333;0;10333;6886;3228;25;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/11/2021 00:00:00;63;8;32;7426;10571;0;10571;7032;3339;24;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/11/2021 00:00:00;62;8;31;7404;10909;0;10909;7346;3536;23;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/11/2021 00:00:00;62;8;31;7496;11157;0;11157;7792;3803;22;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/12/2021 00:00:00;62;7;30;7973;9312;0;9312;8265;4116;22;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/12/2021 00:00:00;62;7;30;8680;8489;0;8489;8552;4314;21;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/12/2021 00:00:00;62;7;31;9821;8482;0;8482;8615;4387;20;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/12/2021 00:00:00;62;7;31;9483;8523;0;8523;8534;4382;20;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/12/2021 00:00:00;62;7;31;9082;7154;0;7154;8574;4518;19;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/12/2021 00:00:00;62;7;31;8708;8901;0;8901;8750;4781;18;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/12/2021 00:00:00;62;7;31;8636;8636;0;8636;9146;5236;18;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/12/2021 00:00:00;62;7;31;9058;8478;0;8478;9732;5805;17;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/12/2021 00:00:00;62;7;31;9479;9479;0;9479;10455;6412;16;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/12/2021 00:00:00;62;8;31;9941;9747;0;9747;11068;6823;16;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/12/2021 00:00:00;63;7;32;10488;7960;0;7960;11369;6836;15;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/12/2021 00:00:00;63;6;33;11009;6096;0;6096;11597;6689;15;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/12/2021 00:00:00;63;7;34;10587;7606;0;7606;11856;6508;14;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/12/2021 00:00:00;63;8;34;10332;10731;0;10731;12099;6286;14;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/12/2021 00:00:00;63;8;34;10212;10013;0;10013;12366;6110;13;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/12/2021 00:00:00;63;7;34;10538;8538;0;8538;12814;6188;13;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/12/2021 00:00:00;63;7;34;11685;9674;0;9674;13368;6491;12;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/12/2021 00:00:00;63;7;35;13217;9162;0;9162;13776;6783;12;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/12/2021 00:00:00;64;7;37;14656;8905;0;8905;14049;7042;11;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/12/2021 00:00:00;64;8;37;14663;11337;0;11337;14129;7171;11;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/12/2021 00:00:00;64;8;38;14260;11957;0;11957;14160;7234;11;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/12/2021 00:00:00;64;8;38;13626;11942;0;11942;14199;7242;10;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/12/2021 00:00:00;64;8;39;13672;11344;0;11344;14562;7516;10;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/12/2021 00:00:00;64;8;39;14101;10903;0;10903;15174;8020;10;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/12/2021 00:00:00;65;7;41;15175;6945;0;6945;16188;8895;10;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/12/2021 00:00:00;65;7;43;16107;9019;0;9019;17404;9884;10;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/12/2021 00:00:00;65;8;44;18210;11658;0;11658;18818;10910;9;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/12/2021 00:00:00;66;7;47;20255;8577;0;8577;20183;11700;10;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/12/2021 00:00:00;66;7;50;22240;7705;0;7705;21589;12306;10;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/12/2021 00:00:00;67;6;54;23643;6443;0;6443;22912;12677;10;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;31/12/2021 00:00:00;68;6;58;24933;5278;0;5278;24053;12806;10;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/01/2022 00:00:00;69;5;63;26320;4737;0;4737;25711;13241;10;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/01/2022 00:00:00;69;6;68;27106;6775;0;6775;27402;13687;11;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/01/2022 00:00:00;70;8;71;28255;10224;1510;11734;29128;14251;11;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/01/2022 00:00:00;70;10;75;29836;9909;4970;14879;30498;14673;11;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/01/2022 00:00:00;71;10;78;30881;9797;7862;17659;31629;15057;11;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/01/2022 00:00:00;71;11;80;30699;10866;9110;19976;32499;15337;12;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/01/2022 00:00:00;72;11;82;30814;10558;9985;20543;32917;15373;12;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/01/2022 00:00:00;72;11;85;31093;9753;10600;20353;33043;15273;12;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/01/2022 00:00:00;72;11;87;30869;9053;10600;19653;33308;15323;12;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/01/2022 00:00:00;73;11;89;31117;10030;11674;21704;34013;15699;13;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/01/2022 00:00:00;73;12;91;31715;10565;12949;23514;34880;16064;13;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/01/2022 00:00:00;73;12;93;33429;10273;14541;24814;35935;16511;13;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/01/2022 00:00:00;73;13;94;33888;10289;17247;27536;37073;17057;13;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/01/2022 00:00:00;73;13;95;34264;8926;20625;29551;37940;17454;14;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/01/2022 00:00:00;73;14;96;35237;8934;23258;32192;38411;17605;14;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/01/2022 00:00:00;74;14;96;35353;8837;24140;32977;38718;17681;14;29
